44,66,508.4,365.8,337.2,532.4,6.87,278
45,62,509.5,371.9,649.0,503.2,5.51,219
46,58,504.3,375.9,360.9,509.9,5.64,184
47,64,507.9,380.2,626.0,487.0,4.59,162
48,66,506.1,376.4,343.8,536.7,6.55,260
49,64,502.5,371.3,652.1,512.8,5.92,230
50,64,510.1,357.7,348.2,517.7,6.55,235
51,66,503.0,378.8,653.3,529.8,6.12,215
52,66,508.0,370.8,349.9,533.0,6.50,258
53,68,511.0,378.2,652.5,529.5,5.95,187
54,58,520.0,369.7,353.4,537.6,6.80,217
55,54,510.8,384.1,649.9,550.0,6.20,238
56,66,507.0,378.1,353.7,518.3,5.97,243
57,54,508.3,377.4,640.0,535.6,5.91,216
58,62,506.6,373.9,364.2,496.8,5.41,218
59,64,509.5,373.2,667.8,529.4,6.39,237
60,58,503.9,381.1,324.9,563.4,7.32,256
61,70,510.5,375.7,653.6,528.9,6.02,203
1,66,507.2,366.6,338.2,531.9,6.79,256
2,60,506.5,376.0,648.4,528.0,5.98,285
3,64,499.2,375.6,322.1,551.5,7.16,299
4,76,500.3,377.2,655.1,552.8,6.71,211
5,70,505.0,375.2,310.4,556.8,7.62,237
6,86,496.2,376.2,683.1,573.7,7.78,209
7,66,507.1,377.1,332.2,532.1,6.71,252
8,62,500.6,385.2,651.8,529.2,6.00,225
9,54,506.8,377.3,333.1,555.7,7.13,279
10,64,501.2,360.3,664.5,486.5,5.95,205
11,70,504.0,353.9,305.7,548.7,7.97,254
12,54,502.6,371.9,654.9,536.0,6.43,244
13,68,502.1,371.0,317.8,534.0,7.06,248
14,72,507.1,371.5,663.1,515.5,6.11,169
15,66,501.2,372.2,328.9,543.8,6.97,238
16,66,499.7,369.6,660.1,522.0,6.37,216
17,68,498.1,371.3,307.4,571.7,7.91,210
18,64,496.3,383.3,655.4,551.4,6.64,180
19,64,503.5,375.4,291.0,553.7,7.94,258
20,70,496.4,374.6,662.6,544.8,6.83,223
21,70,507.1,368.1,322.0,537.5,7.20,250
22,64,495.7,381.2,662.4,555.5,6.92,243
23,70,497.8,374.2,306.6,551.9,7.48,265
24,74,501.8,374.8,661.8,533.3,6.47,198
25,76,495.6,371.2,317.9,548.7,7.20,223
26,66,497.9,367.7,669.8,525.5,6.71,221
27,74,497.9,372.9,273.8,584.7,8.80,255
28,68,494.6,374.1,662.4,538.8,6.75,218
29,68,495.1,368.6,311.5,536.8,7.15,249
30,66,492.2,383.2,645.5,539.2,6.28,199
31,66,492.5,387.1,268.8,592.2,8.65,276
32,72,496.2,387.6,660.5,561.0,6.84,208
33,78,489.2,394.3,274.6,632.0,9.09,226
34,72,497.5,376.2,672.2,577.4,7.63,232
35,66,495.1,385.9,294.1,568.7,7.76,204
36,72,492.8,393.1,671.4,573.0,7.26,216
37,74,496.5,385.0,311.6,574.0,7.55,251
38,66,491.6,396.0,636.5,566.2,6.40,203
39,66,489.5,400.0,313.9,550.1,6.61,253
40,66,494.0,390.2,662.4,555.2,6.76,242
41,64,499.0,391.3,303.8,577.8,7.71,298
42,68,494.3,385.6,667.4,586.0,7.57,232
43,72,497.9,392.2,305.7,560.9,7.32,223
44,66,494.7,395.8,664.9,570.4,6.98,265
45,58,500.2,386.5,306.7,570.6,7.63,279
46,70,493.4,393.9,656.9,571.0,6.90,211
47,64,492.1,397.6,291.4,585.0,7.84,251
48,70,491.8,400.9,637.3,566.9,6.32,216
49,72,495.5,399.8,303.5,577.9,7.48,271
50,68,499.5,393.4,675.5,571.9,7.18,249
51,70,502.2,392.0,313.6,564.0,7.31,255
52,64,499.6,395.4,658.5,538.6,6.14,226
53,70,496.3,394.1,305.0,573.6,7.50,243
54,64,499.6,396.7,643.3,549.9,6.02,222
55,66,496.6,400.2,309.5,575.4,7.32,224
56,66,500.5,399.4,664.3,560.0,6.57,238
57,64,496.4,391.7,322.3,568.1,7.09,231
58,64,492.3,409.7,644.1,564.9,6.22,224
59,80,496.7,392.1,302.7,594.5,8.00,184
60,62,501.9,395.7,659.1,564.1,6.59,187
1,64,512.4,389.7,325.3,576.2,7.55,220
2,60,509.0,375.1,687.6,557.0,7.30,225
3,74,506.7,376.3,315.0,564.7,7.70,238
4,64,499.1,369.3,673.7,517.5,6.59,227
5,66,501.9,350.0,352.3,512.5,6.35,228
6,60,519.3,336.8,682.7,554.4,7.81,224
7,58,515.3,326.4,331.7,511.2,7.50,255
8,64,509.6,358.7,638.9,435.1,4.34,183
9,60,510.2,345.6,326.7,537.5,7.62,257
10,64,508.4,343.6,659.8,493.1,6.13,205
11,56,511.8,347.4,366.1,494.9,5.97,205
12,66,505.4,354.6,653.7,517.8,6.34,215
13,66,507.0,352.2,324.5,519.1,7.10,229
14,68,510.1,363.4,651.6,523.9,6.16,183
15,70,509.3,363.2,349.8,531.1,6.65,244
16,62,505.8,355.9,646.8,514.7,6.11,231
17,66,506.5,362.0,346.2,491.2,5.93,250
18,66,507.9,358.6,665.0,485.3,5.82,196
19,54,508.3,358.8,375.4,482.1,5.23,215
20,62,505.8,358.0,651.0,492.6,5.70,222
21,72,512.4,357.3,319.9,537.7,7.57,256
22,66,511.9,334.4,635.7,514.0,6.28,244
23,74,508.8,335.5,321.1,518.4,7.53,252
24,44,510.4,340.9,615.7,407.7,3.61,156
25,62,510.6,343.8,332.6,521.7,7.24,233
26,68,504.9,363.2,641.4,522.1,6.03,252
27,70,505.0,358.1,356.6,508.3,6.08,216
28,66,506.9,349.6,663.6,495.3,6.16,222
29,64,506.6,351.3,332.0,509.8,6.78,234
30,64,506.5,353.8,650.5,494.8,5.80,215
31,70,507.8,355.3,327.1,503.2,6.72,230
32,60,505.4,364.0,651.4,493.7,5.63,239
33,62,512.0,351.7,336.4,515.4,6.90,228
34,62,506.5,351.4,643.4,462.9,5.10,183
35,70,511.2,363.6,345.6,491.7,6.03,212
36,66,507.0,362.8,648.6,491.5,5.52,213
37,64,506.9,359.9,359.8,501.6,5.88,213
38,62,497.9,359.5,621.3,460.8,4.61,198
39,66,501.8,358.2,312.5,524.9,7.25,236
40,66,502.9,369.4,641.9,535.4,6.22,206
41,62,510.4,357.2,352.9,513.3,6.38,238
42,64,498.9,363.9,641.4,478.1,5.27,212
43,58,504.8,364.6,398.1,438.4,3.75,212
44,54,503.4,372.1,625.3,472.0,4.55,153
45,58,505.5,367.6,343.1,540.7,6.81,245
46,64,500.7,380.5,642.9,491.3,5.20,209
47,66,508.6,386.8,334.8,535.3,6.56,201
48,62,499.0,384.9,608.5,470.1,4.00,145
49,56,499.4,376.6,348.7,515.8,5.90,229
50,66,499.7,380.1,654.1,534.1,6.26,222
51,70,509.7,377.8,323.3,550.4,7.29,224
52,62,502.8,386.6,639.1,522.9,5.54,233
53,68,508.1,384.4,339.0,538.4,6.56,201
54,66,507.7,381.1,667.7,543.9,6.55,231
55,58,504.1,385.8,323.1,550.4,7.01,240
56,54,506.6,377.4,640.0,527.0,5.76,212
57,72,504.5,374.0,319.9,559.0,7.48,226
58,68,506.2,378.8,640.8,532.4,5.87,214
59,58,503.0,380.5,341.1,551.7,6.76,244
60,70,508.0,382.3,626.4,561.2,6.15,205
1,56,504.2,380.7,335.9,560.9,7.06,225
2,62,504.2,388.7,663.8,545.2,6.41,228
3,66,505.0,399.6,350.7,509.0,5.44,211
4,64,500.4,405.2,648.5,560.2,6.15,212
5,64,494.7,403.0,296.0,607.0,8.12,254
6,74,501.2,387.4,661.0,575.0,7.05,234
7,64,496.3,384.9,325.2,541.4,6.65,249
8,62,495.9,387.3,654.6,534.6,6.21,225
9,68,499.0,390.5,325.5,566.5,7.07,274
10,88,496.6,393.8,687.2,614.6,8.32,198
11,68,495.7,392.1,279.6,582.6,8.22,219
12,72,496.5,392.2,662.0,551.7,6.59,177
13,74,499.0,387.7,305.7,574.0,7.67,242
14,72,493.4,397.0,673.5,568.8,7.13,202
15,72,495.8,389.9,303.5,566.1,7.45,211
16,70,497.6,390.3,635.8,545.5,5.96,181
17,62,495.6,395.4,302.2,576.7,7.58,218
18,62,513.9,400.1,664.1,566.1,6.41,231
19,66,497.3,391.2,327.1,535.4,6.40,262
20,72,498.4,388.9,680.9,579.2,7.54,234
21,70,497.5,389.2,293.7,590.8,8.18,234
22,66,498.0,390.8,634.9,539.4,5.80,198
23,64,486.0,395.1,287.6,597.4,8.08,228
24,68,490.3,397.1,642.6,568.3,6.56,226
25,66,494.9,390.0,330.6,543.0,6.43,250
26,72,494.9,391.9,678.4,575.5,7.42,248
27,62,497.8,380.9,315.1,570.3,7.53,250
28,62,495.5,395.6,676.1,580.2,7.38,220
29,64,496.1,392.5,653.4,569.7,6.78,262
30,62,494.7,390.2,289.5,578.3,7.95,274
31,70,493.3,392.2,669.1,577.1,7.30,239
32,64,495.8,386.2,272.9,594.3,8.69,274
33,74,495.0,399.5,674.1,604.4,7.77,239
34,70,491.0,394.5,311.1,558.0,6.96,247
35,70,494.0,395.4,671.3,583.2,7.38,245
36,74,502.7,389.7,301.6,610.1,8.50,227
37,74,494.7,389.9,680.3,599.9,8.00,226
38,64,490.3,389.3,325.6,557.7,6.74,305
39,78,491.7,397.6,321.7,582.2,7.17,192
40,62,489.5,400.4,281.6,577.5,7.80,274
41,70,495.1,409.7,664.8,565.3,6.59,206
42,82,495.7,397.1,263.7,558.0,8.07,212
43,64,486.9,399.3,654.2,559.3,6.64,242
44,62,495.2,397.5,290.6,582.0,7.86,258
45,70,496.5,395.2,664.9,564.3,6.83,203
46,66,495.5,386.9,320.9,549.9,6.85,236
47,78,491.3,399.0,660.8,570.5,6.90,180
48,84,493.5,400.8,306.4,591.2,7.62,201
49,68,500.2,396.3,646.5,536.0,5.81,195
50,72,497.4,391.2,315.4,553.9,6.99,230
51,64,500.9,400.8,660.1,550.4,6.27,211
52,70,493.2,398.0,312.7,589.6,7.51,215
53,72,496.0,395.8,656.1,546.2,6.30,168
54,68,496.0,396.5,301.2,583.2,7.71,205
55,64,498.1,400.4,652.0,562.1,6.40,211
56,62,495.6,393.4,298.7,572.6,7.61,248
57,68,495.2,405.8,653.2,576.0,6.65,218
58,72,492.1,399.1,321.1,552.9,6.58,226
59,66,492.7,396.3,657.7,557.1,6.61,202
60,68,491.6,397.6,308.3,570.6,7.20,267
61,66,495.4,401.2,666.2,558.2,6.65,226
1,66,491.6,390.3,317.4,545.9,6.69,252
2,68,485.9,393.2,312.6,575.0,7.18,303
3,66,486.5,390.5,658.7,563.4,6.99,237
4,62,488.9,385.2,296.2,558.3,7.41,265
5,56,484.7,402.8,617.1,547.7,5.63,182
6,72,489.1,392.5,310.0,572.6,7.26,239
7,66,491.5,396.0,645.6,558.1,6.41,214
8,70,497.3,391.5,342.5,521.3,5.80,218
9,62,492.4,391.9,627.4,551.9,6.00,229
10,74,489.7,397.9,327.1,588.4,7.15,184
11,58,492.2,396.2,635.5,534.9,5.73,183
12,68,486.8,395.8,302.0,577.9,7.41,224
13,66,489.3,404.7,641.2,540.6,5.85,221
14,64,491.1,401.9,328.6,570.5,6.69,199
15,62,495.4,395.9,630.9,551.0,5.90,182
16,66,491.6,405.3,345.4,543.9,5.77,189
17,56,523.1,436.6,617.0,547.3,4.16,220
18,66,486.7,405.2,328.6,552.8,6.20,235
19,70,487.0,416.6,629.0,559.9,5.78,175
20,68,480.7,407.0,329.3,543.2,5.84,189
21,50,487.7,394.5,584.0,445.3,3.15,167
22,66,495.0,402.0,312.8,580.4,7.29,240
23,64,482.1,415.6,624.3,562.2,5.85,198
24,58,487.9,404.4,332.1,543.4,5.98,199
25,62,492.7,405.7,637.2,541.2,5.69,204
26,58,485.1,402.2,342.9,551.4,5.91,172
27,58,497.8,401.3,611.6,477.4,3.95,163
28,56,488.4,407.9,331.3,559.2,6.25,214
29,64,490.9,413.3,628.5,552.7,5.62,231
30,64,494.9,409.7,356.7,532.3,5.30,193
31,68,494.1,400.8,632.9,543.5,5.72,198
32,66,488.8,405.1,351.0,525.9,5.26,162
33,68,484.2,407.3,631.4,558.1,6.04,196
34,58,488.6,393.1,329.0,536.2,6.14,209
35,60,508.3,426.3,616.5,552.1,4.76,173
36,68,487.4,396.7,315.6,550.4,6.60,228
37,62,488.2,407.7,626.5,527.5,5.26,210
38,62,485.1,395.5,352.2,516.1,5.15,216
39,60,492.2,394.9,605.0,501.3,4.46,188
40,58,488.8,405.7,370.2,525.0,4.83,190
41,68,498.4,393.3,649.8,544.7,6.14,206
42,62,491.3,401.7,352.8,534.5,5.51,180
43,58,492.7,398.6,617.5,537.9,5.37,174
44,62,485.0,407.5,363.2,524.8,4.86,215
45,52,488.3,402.9,620.7,537.2,5.42,205
46,56,489.0,396.8,353.7,525.7,5.36,202
47,70,496.8,389.9,646.7,523.9,5.78,165
48,68,491.1,394.1,329.8,545.8,6.35,226
49,60,481.8,403.4,609.9,538.8,5.35,239
50,64,479.8,407.6,356.2,533.0,5.05,199
51,60,488.8,414.0,592.4,520.2,4.27,189
52,72,484.0,417.7,326.0,529.0,5.54,178
53,62,485.9,398.2,617.2,527.2,5.29,206
54,68,480.9,406.1,325.0,552.2,6.12,210
55,38,490.2,397.9,585.5,445.4,3.08,159
56,54,486.1,396.5,389.9,466.2,3.43,186
57,54,487.3,402.5,616.0,546.8,5.55,212
58,66,485.6,404.9,307.8,574.1,7.01,176
59,74,495.6,394.6,647.1,562.7,6.49,198
60,70,495.2,395.8,324.3,547.2,6.54,181
61,66,479.8,416.2,616.6,557.8,5.64,195
1,54,505.8,375.1,335.0,549.9,7.01,241
2,60,501.7,377.9,658.1,543.8,6.55,225
3,68,497.3,384.7,329.8,552.7,6.80,243
4,70,503.1,376.1,647.1,491.2,5.31,162
5,68,504.9,381.4,319.2,566.7,7.51,267
6,62,503.0,379.4,667.0,569.2,7.18,197
7,60,497.2,372.9,318.3,533.5,6.90,226
8,52,499.1,374.6,615.7,524.3,5.45,235
9,62,499.4,376.8,315.3,577.0,7.78,248
10,60,512.1,382.7,676.1,543.7,6.59,224
11,68,502.1,370.9,314.1,574.3,7.92,222
12,74,497.3,377.8,677.6,595.0,8.07,270
13,56,494.5,370.0,318.5,568.0,7.58,264
14,68,493.4,381.4,656.5,564.9,7.03,247
15,76,503.7,376.1,310.8,547.2,7.39,225
16,64,505.6,381.3,677.4,518.2,6.31,197
17,66,500.9,373.0,297.5,576.3,8.22,253
18,68,499.3,376.9,664.1,541.1,6.68,212
19,62,507.2,367.7,309.4,556.0,7.83,245
20,56,500.3,377.6,617.7,452.8,4.03,203
21,66,497.7,377.3,284.5,577.4,8.35,230
22,78,498.3,382.8,673.5,595.9,7.88,192
23,72,492.7,378.8,300.5,576.8,7.89,258
24,70,498.1,383.5,670.7,561.4,7.10,218
25,58,491.6,390.2,305.3,592.6,7.85,300
26,66,498.5,377.7,683.9,552.5,7.31,245
27,76,494.5,379.9,268.5,606.8,9.12,210
28,68,502.5,394.0,674.7,565.7,6.96,215
29,74,495.0,381.2,319.5,555.2,7.08,230
30,70,497.3,384.6,656.8,522.8,6.07,168
31,72,505.1,353.9,286.5,559.9,8.60,274
32,64,492.7,357.4,667.9,511.1,6.71,243
33,74,491.0,358.0,291.0,582.1,8.58,241
34,70,488.9,358.1,676.7,543.5,7.57,230
35,78,492.6,365.0,301.6,545.8,7.54,207
36,64,490.2,360.1,659.8,522.5,6.75,225
37,94,492.7,354.9,256.4,569.5,9.12,220
38,50,488.9,359.0,644.4,473.0,5.56,227
39,70,489.3,359.2,314.3,525.3,6.93,239
40,74,488.0,353.6,649.7,530.1,6.88,181
41,60,487.3,350.5,322.7,558.8,7.60,261
42,68,491.3,354.8,666.0,539.6,7.31,232
43,88,491.1,362.0,265.7,570.8,8.78,206
44,98,494.3,353.6,700.0,594.7,9.06,177
45,86,494.2,356.6,280.1,540.0,8.07,167
46,66,495.8,354.7,674.3,529.1,7.17,245
47,64,484.5,374.0,308.3,567.0,7.48,248
48,60,493.0,358.8,684.3,522.8,7.24,239
49,86,484.3,367.5,254.3,619.6,9.71,267
50,68,494.0,356.7,683.0,553.2,7.82,194
51,68,495.2,361.8,659.2,551.6,7.20,223
52,64,489.4,360.1,304.6,564.1,7.88,248
53,86,490.4,365.4,679.4,564.0,7.86,180
54,72,494.0,352.4,300.9,563.2,8.18,261
55,72,490.9,362.7,679.7,553.0,7.69,234
56,80,485.7,363.6,273.8,569.7,8.45,220
57,66,488.9,356.8,655.0,507.8,6.47,234
58,78,491.6,361.7,289.1,558.1,8.08,178
59,78,491.2,362.5,680.8,536.9,7.40,224
60,64,486.3,369.6,303.9,543.2,7.22,220
61,74,496.2,366.0,671.8,573.9,7.80,230
